Date,Review,Review Lemma,Topics,Names,Representation,Representative_Docs,Positive,Neutral,Negative
12 de janeiro de 2019,"O lugar é super bonitoooooo,todo tematico e animado! Tem um ótimo atendimento e a equipe é bem solicita.",lugar super bonitoooooo tematico animar ter bom atendimento equipe bem solicito,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.9890812635421753,0.007656914182007313,0.003261856734752655
12 de janeiro de 2019,Gostei muito do ambiente e do atendimento. Equipe bem treinada e super rápida. Decoração e música muito boas!!!,gostar muito ambiente atendimento equipe bem treinar super rápido decoração música muito bom,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.954933226108551,0.019196558743715286,0.025870196521282196
12 de janeiro de 2019,Ótimo lugar com excelente comida e super descontraído para comemorar com os amigos e até mesmo com a família!!,bom lugar excelente comida super descontrair comemorar amigo mesmo família,12,12_comemoração_lugar_amigo_comemorar,"['comemoração', 'lugar', 'amigo', 'comemorar', 'boa', 'comida', 'família', 'bom', 'ambiente', 'ideal']","['ambiente muito divertido comida boa prato generoso delicioso lugar ideal comemoração família amigo', 'lugar agradável aconchegante bom comemoração amigo ambiente temático comida boa super recomer', 'comida boa atendimento excelente ambiente divertido bom comemoração amigo ambiente bem decorar atendimento atencioso']",0.8908571004867554,0.03342987224459648,0.07571303099393845
12 de janeiro de 2019,"Local animado, comida atende a expectativa. Bem servido e atendimento rápido. Tem música alta, restaurante para quem quer animação sem ser noitada de boate.",local animar comer atender expectativa bem server atendimento rápido ter música alto restaurante querer animação noitar boate,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.9004161357879639,0.05791663005948067,0.041667159646749496
12 de janeiro de 2019,"Comida boa, meio cara, mas é Barra... Bem animado. Mas é MUITO barulhento!!  Os atendentes são educados, comida boa, banheiro limpo, mas a música...se vc quer um lugar pra comer e conversar, não É o local. Mas é bem animado. Dá pra vc dançar e...Mais",comida boa meio cara barra bem animar muito barulhento atendente educar comida bom banheiro limpo música querer lugar comer conversar não local bem animar dar vc dançar mais,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.5460871458053589,0.21919651329517365,0.23471634089946747
12 de janeiro de 2019,"O local é muito bem decorado para você se sentir no clima de diversão do México.
Toda a a equipe é eficiente e atenciosa. Você não se aborrece com nada no atendimento! A comida é ótima com muitas opções mexicanas e o cardápio conta com...Mais",local muito bem decorar sentir clima diversão méxico equipe eficiente atencioso não aborrecer atendimento comida ótimo opção mexicano cardápio contar mais,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.8314957618713379,0.0983450785279274,0.0701591894030571
11 de janeiro de 2019,"Jorge é top.
Os Mariachis são um diferencial espetacular, me senti diretamente transportado para uma taverna em pleno México.
A comida é fantástica e bem temperada, assim como as bebidas. Os garçons são espetacularmente simpáticos e dedicados, e o sentimento que definiu a refeição foi...Mais",top mariachi diferencial espetacular sentir diretamente transportar taverna pleno méxico comida fantástico bem temperado assim bebida garçom espetacularmente simpático dedicar sentimento definir refeição mais,11,11_restaurante_mariachi_tequileiro_mais,"['restaurante', 'mariachi', 'tequileiro', 'mais', 'bem', 'animar', 'decoração', 'comida', 'pena', 'super']","['restaurante encaixar começar decoração lindo super alegre seguir mariachi alegr despojar tequileiro super divertido fechar grande estilo comida delicioso super bem-servida prato servir super bem arrumado comer mais', 'excelente restaurante muito animar apresentação mariachi tequileiro caracterizado animar animação cobrar couvert artístico real valer pena costumar ficar bem cheio final semana ter reserva prato mais', 'restaurante bacano decoração temático super bacano comida bom porção aperitivo não grande garçom atencioso grupo mariachi circular restaurante super animar o""tequileiro "" também circular restaurante show parte dia calor prefiram meso mais']",0.9439907670021057,0.026250788941979408,0.02975844219326973
10 de janeiro de 2019,Melhor restaurante mexicano para ir com os amigos a qualquer dia da semana para de divertir e beber!,bom restaurante mexicano ir amigo dia semana divertir beber,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.9177834987640381,0.04794883355498314,0.03426767885684967
10 de janeiro de 2019,"excelente restaurante do jardim botânico, nunca fui tão bem atendida e ótima forma de ficar entretida num final de semana com os amigos ou com a familia.",excelente restaurante jardim botânico nunca tão bem atendido ótimo forma ficar entretido final semana amigo familia,5,5_restaurante_bom_muito_atendimento,"['restaurante', 'bom', 'muito', 'atendimento', 'comida', 'recomendar', 'bem', 'excelente', 'super', 'qualidade']","['restaurante animar bom atendimento comer delicioso ambiente agradável divertido ir amigo', 'excelente restaurante muito animar comida ótimo atendimento excelente drink muito bom também', 'restaurante grupo amigo comida muito bom atendimento incrível recomendar']",0.7586950063705444,0.19659382104873657,0.044711168855428696
10 de janeiro de 2019,"Ótimo lugar para sair com amigos no fim de semana, com ótima música e boas bebidas com um bom preço!",bom lugar sair amigo fim semana ótimo música bom bebida bom preço,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.9497745037078857,0.023056086152791977,0.027169473469257355
9 de janeiro de 2019,"Um dos melhores lugares que ja estive em relação a comida mexicana,ja sou viciada nos drinks e aqui ja virou o predileto das minhas saidinhas lugar altamente alto astral e descontraído.",bom lugar estiver relação comida mexicano viciar drink aqui virar predileto saidinha lugar altamente alto astral descontrair,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.8216070532798767,0.04972190037369728,0.12867100536823273
9 de janeiro de 2019,"Excelente restaurante , muito bom ,muita energia , adoramos vir com a nossa família , indicamos p todos",excelente restaurante muito bom energia adorar vir família indicar,5,5_restaurante_bom_muito_atendimento,"['restaurante', 'bom', 'muito', 'atendimento', 'comida', 'recomendar', 'bem', 'excelente', 'super', 'qualidade']","['restaurante animar bom atendimento comer delicioso ambiente agradável divertido ir amigo', 'excelente restaurante muito animar comida ótimo atendimento excelente drink muito bom também', 'restaurante grupo amigo comida muito bom atendimento incrível recomendar']",0.9905070066452026,0.00576026551425457,0.0037327175959944725
9 de janeiro de 2019,Vim ao aniversário de um amigo que lugar sensacional todos muito atenciosos comida de primeira e bebidas nem se fala. Superrr,vir aniversário amigo lugar sensacional muito atencioso comida primeiro bebida nem falar superrr,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.5414372682571411,0.1110205426812172,0.3475421965122223
9 de janeiro de 2019,"muito bom!otima tequila, música , ambiente ... com muita atenção de todos os funcionários desde o começo",muito bom!otimo tequila música ambiente atenção funcionário começo,6,6_tequila_tequileiro_muito_bom,"['tequila', 'tequileiro', 'muito', 'bom', 'divertido', 'margarita', 'bem', 'ambiente', 'animar', 'comida']","['ambiente agradável atendente atencioso comer gostoso bom tequila aqui recomendar', 'lugar super animar descontrair muito bom comemorar lá amigo comida saboroso tequila música vivo show mariaches tequileiro', 'bom atendimento super indico gostar bom comida tequila direito tequileiro']",0.9788026809692383,0.006316169165074825,0.01488116942346096
9 de janeiro de 2019,"Restaurante é muito bom, garçons muitos simpáticos, comida muita boa, vale muito a pena, drinks muito gotosos",restaurante muito bom garçons simpático comida boa valer muito pena drink muito gotoso,5,5_restaurante_bom_muito_atendimento,"['restaurante', 'bom', 'muito', 'atendimento', 'comida', 'recomendar', 'bem', 'excelente', 'super', 'qualidade']","['restaurante animar bom atendimento comer delicioso ambiente agradável divertido ir amigo', 'excelente restaurante muito animar comida ótimo atendimento excelente drink muito bom também', 'restaurante grupo amigo comida muito bom atendimento incrível recomendar']",0.9456424713134766,0.012784844264388084,0.041572652757167816
